"chembl_id","canonical_smiles","ic50"
"CHEMBL168814","CO[C@@H]1CC2C[C@@H](OC(c3ccccc3)c3ccc(Cl)cc3)CC1N2C","179"
"CHEMBL295615","COc1cc(C(=O)N2CCO[C@](CCN3CCC4(CC3)c3ccccc3C[C@@H]4O)(c3ccc(Cl)c(Cl)c3)C2)cc(OC)c1OC","40"
"CHEMBL295615","COc1cc(C(=O)N2CCO[C@](CCN3CCC4(CC3)c3ccccc3C[C@@H]4O)(c3ccc(Cl)c(Cl)c3)C2)cc(OC)c1OC","6.8"
"CHEMBL295615","COc1cc(C(=O)N2CCO[C@](CCN3CCC4(CC3)c3ccccc3C[C@@H]4O)(c3ccc(Cl)c(Cl)c3)C2)cc(OC)c1OC","2.7"
"CHEMBL121432","CC(=O)N1N=C(c2ccc(O)cc2O)CC1c1cccc(C)c1","40"
"CHEMBL58996","COc1ccc(C2=CC(=O)C(=O)c3ccccc32)cc1","5240"
"CHEMBL323720","N=C(N)c1ccc(C(=O)Nc2ccc3c(c2)CCC(CC(=O)O)O3)cc1","2"
"CHEMBL323720","N=C(N)c1ccc(C(=O)Nc2ccc3c(c2)CCC(CC(=O)O)O3)cc1","190"
"CHEMBL310694","Cc1cc(C(=O)Nc2ccccc2Cc2ccccc2)nn1-c1cccc(C(F)(F)F)c1","292"
"CHEMBL74161","Cc1cc(C(=O)Nc2cccc3ncccc23)nn1-c1cccc(C(F)(F)F)c1","232"
"CHEMBL78753","COc1ccc(-c2cc(-c3ccccc3)nnc2-c2ccc(OC)cc2)cc1","2810"
"CHEMBL131","C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO","760"
"CHEMBL287359","COc1ccc([C@H](Cc2ccncc2)c2ccc(NS(=O)(=O)Cc3ccccc3)cc2)cc1OC1CCCC1","8"
"CHEMBL287359","COc1ccc([C@H](Cc2ccncc2)c2ccc(NS(=O)(=O)Cc3ccccc3)cc2)cc1OC1CCCC1","2500"
"CHEMBL285488","CCN(CC)C(=O)Nc1ccc([C@@H](Cc2ccncc2)c2ccc(OC)c(OC3CCCC3)c2)cc1","11"
"CHEMBL285488","CCN(CC)C(=O)Nc1ccc([C@@H](Cc2ccncc2)c2ccc(OC)c(OC3CCCC3)c2)cc1","8700"
"CHEMBL289453","COc1ccc([C@H](Cc2ccncc2)c2cccc(NC(=O)NC(C)C)c2)cc1OC1CCCC1","31"
"CHEMBL289453","COc1ccc([C@H](Cc2ccncc2)c2cccc(NC(=O)NC(C)C)c2)cc1OC1CCCC1","3100"
"CHEMBL433828","COc1ccc([C@H](Cc2ccncc2)c2cccc(NC(=O)NC(C)(C)C)c2)cc1OC1CCCC1","137"
"CHEMBL433828","COc1ccc([C@H](Cc2ccncc2)c2cccc(NC(=O)NC(C)(C)C)c2)cc1OC1CCCC1","4300"
"CHEMBL287167","COc1ccc([C@H](Cc2ccncc2)c2cccc(NS(=O)(=O)N(C)C)c2)cc1OC1CCCC1","12"
"CHEMBL287167","COc1ccc([C@H](Cc2ccncc2)c2cccc(NS(=O)(=O)N(C)C)c2)cc1OC1CCCC1","6400"
"CHEMBL35703","COc1ccc([C@H](Cc2ccncc2)c2cccc(OCc3ccccc3)c2)cc1OC1CCCC1","102"
"CHEMBL35703","COc1ccc([C@H](Cc2ccncc2)c2cccc(OCc3ccccc3)c2)cc1OC1CCCC1","6400"
"CHEMBL295378","CCOCn1nnc(-c2ccc(F)cc2)c1-c1ccnc(N[C@H](C)c2ccccc2)n1","46"
"CHEMBL8644","COc1ccccc1N1CCN(CCCC2=CCCc3ccccc32)CC1","15.7"
"CHEMBL8644","COc1ccccc1N1CCN(CCCC2=CCCc3ccccc32)CC1","104"
"CHEMBL8644","COc1ccccc1N1CCN(CCCC2=CCCc3ccccc32)CC1","14.7"
"CHEMBL8507","COc1ccc2c(c1)CCC=C2CCCN1CCN(c2cccc(C(F)(F)F)c2)CC1","138"
"CHEMBL8507","COc1ccc2c(c1)CCC=C2CCCN1CCN(c2cccc(C(F)(F)F)c2)CC1","1170"
"CHEMBL8507","COc1ccc2c(c1)CCC=C2CCCN1CCN(c2cccc(C(F)(F)F)c2)CC1","1290"
"CHEMBL553494","Cc1ccccc1C(OCCN1CCCC(C(=O)O)C1)c1ccccc1C.Cl","388"
"CHEMBL1203071","CCCC(CCC)CN1CCN(C(=O)NCCCOc2ccc3[nH]c4nc(O)nc-4cc3c2)CC1.Cl","0.13"
"CHEMBL1203073","Cl.O=S(=O)(CCCOc1ccc2[nH]c3nc(O)nc-3cc2c1)N1CCN(c2nc3ccccc3o2)CC1","2.41"
"CHEMBL18512","O=S1(=O)c2cccc3cccc(c23)N1CCN1CCC(Cc2c[nH]c3ccc(F)cc23)CC1","0.4"
"CHEMBL18512","O=S1(=O)c2cccc3cccc(c23)N1CCN1CCC(Cc2c[nH]c3ccc(F)cc23)CC1","16"
"CHEMBL368307","Cc1ccc2oc(NC(CC3CCCCC3)c3ccccn3)nc2c1","4"
"CHEMBL171336","CN(C)C(=O)c1ccc2oc(NC(CC3CCCCC3)c3ccccc3)nc2c1","170"
"CHEMBL170300","Fc1ccc(CC(Nc2nc3cc(F)ccc3o2)c2ccccn2)cc1","21"
"CHEMBL120716","CCCCc1n[nH]c(C(=O)OCC)c1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1","130"
"CHEMBL93547","CCCCc1nn(-c2ccccc2[N+](=O)[O-])c(C(=O)O)c1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1","1.7"
"CHEMBL338740","CCCc1nn(-c2c(Cl)cccc2Cl)c(C(=O)O)c1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1","0.69"
"CHEMBL41626","O=C1c2ccccc2CN1CCCCN1CCN(c2nsc3ccccc23)CC1","43"
"CHEMBL41626","O=C1c2ccccc2CN1CCCCN1CCN(c2nsc3ccccc23)CC1","7"
"CHEMBL41626","O=C1c2ccccc2CN1CCCCN1CCN(c2nsc3ccccc23)CC1","5.1"
"CHEMBL54228","COc1cc2c3ccccc3nc-2c[nH]1","123.88"
"CHEMBL58711","CC(C)=CCN1Cc2c(Cl)ccc3[nH]c(=S)n(c23)C[C@@H]1C","5"
"CHEMBL83530","CCCCCOC(=O)C(=O)Nc1[nH]cnc1C(N)=O","1920"
"CHEMBL111259","CC(C)C(NC(=O)OCc1ccccc1)C(=O)NN(CC1CCCCC1)C[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1","41"
"CHEMBL337130","N#C/C(C(=O)Nc1ccc(C(F)(F)F)cc1)=C(/O)C1CCC1","209"
"CHEMBL337130","N#C/C(C(=O)Nc1ccc(C(F)(F)F)cc1)=C(/O)C1CCC1","282"
"CHEMBL140115","N#C/C(C(=O)Nc1cccc(C(F)(F)F)c1)=C(/O)C1CC1","525"
"CHEMBL140115","N#C/C(C(=O)Nc1cccc(C(F)(F)F)c1)=C(/O)C1CC1","479"
"CHEMBL358621","N#C/C(C(=O)Nc1ccc([S+]([O-])C(F)(F)F)cc1)=C(/O)C1CC1","417"
"CHEMBL358621","N#C/C(C(=O)Nc1ccc([S+]([O-])C(F)(F)F)cc1)=C(/O)C1CC1","16"
"CHEMBL141074","N#C/C(C(=O)Nc1ccc(-c2cccs2)cc1)=C(/O)C1CC1","2510"
"CHEMBL141074","N#C/C(C(=O)Nc1ccc(-c2cccs2)cc1)=C(/O)C1CC1","631"
"CHEMBL357459","CCc1cc(NC(=O)/C(C#N)=C(\O)C2CC2)ccc1C(F)(F)F","71"
"CHEMBL357459","CCc1cc(NC(=O)/C(C#N)=C(\O)C2CC2)ccc1C(F)(F)F","40"
"CHEMBL139699","N#C/C(C(=O)Nc1ccc(C#Cc2ccc(Cl)cc2)cc1)=C(/O)C1CC1","5000"
"CHEMBL30521","C=C(CC[C@]12O[C@H](C(C)=O)[C@@](O)(C(=O)O)[C@](C(=O)O)(O1)[C@H](OC(=O)/C=C/[C@@H](C)C[C@@H](C)CC)[C@H]2O)[C@@H](OC(C)=O)[C@H](C)Cc1ccccc1","11"
"CHEMBL82706","NCC(Cc1ccccc1)c1ccc(O)c(O)c1","1120"
"CHEMBL82706","NCC(Cc1ccccc1)c1ccc(O)c(O)c1","2500"
"CHEMBL415597","C/C=C/C[C@@H](C)[C@@H](O)[C@@H]1C(=O)N[C@H](CCCO)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)N1C","450"
"CHEMBL415597","C/C=C/C[C@@H](C)[C@@H](O)[C@@H]1C(=O)N[C@H](CCCO)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)N1C","256"
"CHEMBL415597","C/C=C/C[C@@H](C)[C@@H](O)[C@@H]1C(=O)N[C@H](CCCO)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)N1C","140"
"CHEMBL415597","C/C=C/C[C@@H](C)[C@@H](O)[C@@H]1C(=O)N[C@H](CCCO)C(=O)N(C)CC(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N[C@H](C)C(=O)N[C@@H](C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](CC(C)C)C(=O)N(C)[C@H](C(C)C)C(=O)N1C","70"
"CHEMBL123075","c1cncc(-c2ccc3[nH]c(-c4ccc5[nH]c(-c6ccc7[nH]cnc7c6)nc5c4)nc3c2)c1","35"
"CHEMBL123075","c1cncc(-c2ccc3[nH]c(-c4ccc5[nH]c(-c6ccc7[nH]cnc7c6)nc5c4)nc3c2)c1","2500"
"CHEMBL123075","c1cncc(-c2ccc3[nH]c(-c4ccc5[nH]c(-c6ccc7[nH]cnc7c6)nc5c4)nc3c2)c1","20"
"CHEMBL123075","c1cncc(-c2ccc3[nH]c(-c4ccc5[nH]c(-c6ccc7[nH]cnc7c6)nc5c4)nc3c2)c1","20"
"CHEMBL1793839","CC[C@@H](C)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)N[C@@H](Cc1ccccc1)C(=O)O","5"
"CHEMBL120112","CCc1c(C(=O)C(N)=O)c2c(OCC(=O)O)cccn2c1Cc1cccc(C(F)(F)F)c1","9"
"CHEMBL120112","CCc1c(C(=O)C(N)=O)c2c(OCC(=O)O)cccn2c1Cc1cccc(C(F)(F)F)c1","3"
"CHEMBL125867","CCc1cc(NCc2cc3ccccc3[nH]2)c(O)nc1C","4365.16"
"CHEMBL6246","O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23","5100"
"CHEMBL553067","Cc1cccc2c1C(O)=C1C(=O)C3C(O)=C(C(=O)NCNC(CO)(CO)CO)C(=O)[C@@H](N(C)C)[C@@H]3C[C@@H]1C2(C)O.Cl","1100"
"CHEMBL553067","Cc1cccc2c1C(O)=C1C(=O)C3C(O)=C(C(=O)NCNC(CO)(CO)CO)C(=O)[C@@H](N(C)C)[C@@H]3C[C@@H]1C2(C)O.Cl","500"
"CHEMBL177126","O=C(/C=C/c1ccc(O)c(O)c1)O[C@H]1[C@H](O)C[C@](O)(C(=O)O)C[C@H]1OC(=O)/C=C/c1ccc(O)c(O)c1","790"
"CHEMBL177126","O=C(/C=C/c1ccc(O)c(O)c1)O[C@H]1[C@H](O)C[C@](O)(C(=O)O)C[C@H]1OC(=O)/C=C/c1ccc(O)c(O)c1","540"
"CHEMBL554189","Cl.Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4cc5cc(NC(=O)c6ccc(N(CCCl)CCCl)cc6)ccc5n4C)cn3C)cn2C)cc1C(=O)NCCC(=N)N","61.7"
"CHEMBL554189","Cl.Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4cc5cc(NC(=O)c6ccc(N(CCCl)CCCl)cc6)ccc5n4C)cn3C)cn2C)cc1C(=O)NCCC(=N)N","0.42"
"CHEMBL554189","Cl.Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4cc5cc(NC(=O)c6ccc(N(CCCl)CCCl)cc6)ccc5n4C)cn3C)cn2C)cc1C(=O)NCCC(=N)N","1.2"
"CHEMBL554189","Cl.Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4cc5cc(NC(=O)c6ccc(N(CCCl)CCCl)cc6)ccc5n4C)cn3C)cn2C)cc1C(=O)NCCC(=N)N","5"
"CHEMBL554189","Cl.Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4cc5cc(NC(=O)c6ccc(N(CCCl)CCCl)cc6)ccc5n4C)cn3C)cn2C)cc1C(=O)NCCC(=N)N","15"
"CHEMBL555388","C=C(Br)C(=O)Nc1ccc2c(c1)cc(C(=O)Nc1cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCC(=N)N)n(C)c4)n(C)c3)n(C)c1)n2C.Cl","2.4"
"CHEMBL555388","C=C(Br)C(=O)Nc1ccc2c(c1)cc(C(=O)Nc1cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCC(=N)N)n(C)c4)n(C)c3)n(C)c1)n2C.Cl","0.42"
"CHEMBL555388","C=C(Br)C(=O)Nc1ccc2c(c1)cc(C(=O)Nc1cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCC(=N)N)n(C)c4)n(C)c3)n(C)c1)n2C.Cl","1.2"
"CHEMBL2112829","CC(C)(C)CC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H]1CCCN2C(=O)N(Cc3ccccc3)C(=O)C[C@@H]12","4.43"
"CHEMBL303620","CCC1CN(C(=O)c2cc(OC)c(OC)c(OC)c2)CCN1C(=O)c1cc(OC)c(OC)c(OC)c1","460"
"CHEMBL274440","NC(CCCCCP(=O)(O)O)C(=O)O","388"
"CHEMBL117571","CC(C)(C)c1ccc(Oc2cncc3sc(C(N)=O)cc23)cc1","79"
"CHEMBL117571","CC(C)(C)c1ccc(Oc2cncc3sc(C(N)=O)cc23)cc1","110"
"CHEMBL309416","COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc(F)cc3)CC2)cc1","656"
"CHEMBL309416","COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc(F)cc3)CC2)cc1","16"
"CHEMBL309416","COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc(F)cc3)CC2)cc1","2"
"CHEMBL309416","COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc(F)cc3)CC2)cc1","250"
"CHEMBL80798","COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc(-c4ccccn4)cc3)CC2)cc1","422"
"CHEMBL80798","COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc(-c4ccccn4)cc3)CC2)cc1","6"
"CHEMBL80798","COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc(-c4ccccn4)cc3)CC2)cc1","2"
"CHEMBL80798","COc1ccc(S(=O)(=O)C2(C(=O)NO)CCN(Cc3ccc(-c4ccccn4)cc3)CC2)cc1","298"
"CHEMBL132363","CC1=CC(C)(C)Nc2ccc3c(c21)/C(=C/c1ncccc1C)Oc1ccc(F)cc1-3","203"
"CHEMBL132363","CC1=CC(C)(C)Nc2ccc3c(c21)/C(=C/c1ncccc1C)Oc1ccc(F)cc1-3","188"
"CHEMBL341691","N#C[C@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)c1cccc(C(=O)N2CCC[C@@H]2C(=O)C2CCCCC2)c1","0.72"
"CHEMBL137189","C/N=N/Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1","200"
"CHEMBL137189","C/N=N/Nc1ccc2ncnc(Nc3cccc(C)c3)c2c1","9690"
"CHEMBL137617","C/N=N/Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1","39"
"CHEMBL137617","C/N=N/Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1","4320"
"CHEMBL137027","CN(C)/N=N/c1ccc2ncnc(NCc3ccccc3)c2c1","482"
"CHEMBL424640","OC1(c2ccc(OCc3ccccc3)cc2)c2ccccc2C2=NCCCN21","100"
"CHEMBL142751","Fc1ccc(-c2[nH]c(SCc3ccccc3)nc2-c2ccncc2)cc1","3500"
"CHEMBL142751","Fc1ccc(-c2[nH]c(SCc3ccccc3)nc2-c2ccncc2)cc1","300"
"CHEMBL415311","N/C(S)=N/N=C/c1ccc(Cl)c(Cl)c1","460"
"CHEMBL267276","O=C(O)c1nc2c(O)nc3cc(Cl)c(-n4cnnc4)cc3n2n1","2300"
"CHEMBL106951","CC(C)C[C@@H](N=C(N)N)C(=O)NCC(=O)N1CCC(c2cc(-c3ccc(OCc4ccc(CC(=O)O)cc4)c(Cl)c3Cl)nn2C)CC1","600"
"CHEMBL295043","Nc1nc(O)c2nn(-c3cccc(C(=O)NCC4(O)CCCCC4)c3)nc2n1","740"
"CHEMBL339552","CN(C)CC1CCCCN1C(=O)Cc1ccc(Cl)c(Cl)c1","102"
"CHEMBL78257","N#CC(C#N)=C(N)/C(C#N)=C/c1cc(O)c(O)c(O)c1","800"
"CHEMBL1160499","CCCC[C@H](NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)OC(C)(C)C)C(=O)NCNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCC)NC(=O)[C@H](CC(=O)O)NC(=O)CCc1ccccc1","40"
"CHEMBL1160499","CCCC[C@H](NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)OC(C)(C)C)C(=O)NCNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCC)NC(=O)[C@H](CC(=O)O)NC(=O)CCc1ccccc1","100"
"CHEMBL545756","Cl.NS(=O)(=O)c1cc(C(=O)c2ccc(CN3CCOCC3)cc2)cs1","3.7"
"CHEMBL541856","CC(C)CNCc1cccc(S(=O)(=O)c2csc(S(N)(=O)=O)c2)c1.Cl","12"
"CHEMBL344342","O=C(Cc1ccc(Cl)c(Cl)c1)N1CCCCC1CN1CC=CCC1","6.3"
"CHEMBL345513","COC(=O)[C@H]1CC[C@@H](CN2CCCC2)N(C(=O)Cc2ccc(Cl)c(Cl)c2)C1","300"
"CHEMBL294547","c1ccc(CC2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)cc1","0.35"
"CHEMBL169990","COC(=O)C1C(OC(=O)c2cccc3ccccc23)CC2CCC1N2C","742"
"CHEMBL169990","COC(=O)C1C(OC(=O)c2cccc3ccccc23)CC2CCC1N2C","1190"
"CHEMBL3142553","CN(C)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)C(N)C(c2ccccc2)c2ccccc2)cc1","4000"
"CHEMBL3142750","NC(C(=O)N1CCC[C@H]1C(=O)NCc1cccc(Cl)c1)C(c1ccccc1)c1ccccc1","12"
"CHEMBL264609","C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)[C@@H](CCC(=O)O)C(=O)O)c(F)c1","230"
"CHEMBL264609","C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)[C@@H](CCC(=O)O)C(=O)O)c(F)c1","440"
"CHEMBL264609","C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)[C@@H](CCC(=O)O)C(=O)O)c(F)c1","1800"
"CHEMBL264609","C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)N(C)[C@@H](CCC(=O)O)C(=O)O)c(F)c1","2600"
"CHEMBL342555","COc1cc(N(C=O)Cc2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC","1100"
"CHEMBL342555","COc1cc(N(C=O)Cc2cnc3nc(N)nc(N)c3c2)cc(OC)c1OC","7400"
"CHEMBL163646","NC(=O)COc1c(-c2ccccc2)c(O)nc2cc(Cl)ccc12","420"
"CHEMBL164342","Cc1noc(CCc2c(-c3ccccc3)c(O)nc3cc(Cl)ccc23)n1","3500"
"CHEMBL302533","NC(=O)C(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cnc2ccccc2n1)C1CCC(F)(F)CC1","20"
"CHEMBL302533","NC(=O)C(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cnc2ccccc2n1)C1CCC(F)(F)CC1","220"
"CHEMBL302320","NC(=O)C(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cnc2ccccc2n1)C1(O)CCC(F)(F)CC1","560"
"CHEMBL302320","NC(=O)C(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1cnc2ccccc2n1)C1(O)CCC(F)(F)CC1","68"
"CHEMBL308473","CC(C)(O)CCC(C[C@H](O)[C@H](Cc1cccc(F)c1)NC(=O)c1cnc2ccccc2n1)C(N)=O","46"
"CHEMBL308473","CC(C)(O)CCC(C[C@H](O)[C@H](Cc1cccc(F)c1)NC(=O)c1cnc2ccccc2n1)C(N)=O","65"
"CHEMBL432017","CC[C@H](C)[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1cc(=O)c(O)co1)C(=O)O","2180"
"CHEMBL323236","CC(C)Oc1ccc(N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1-c1nc2cc(-c3ccccc3)ccc2o1","3000"
"CHEMBL113643","COCCNc1ccc(N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1-c1nc2cc(-c3ccc(C(F)(F)F)cc3)ccc2o1","2000"
"CHEMBL113643","COCCNc1ccc(N2C(=O)c3ccc(C(=O)O)cc3C2=O)cc1-c1nc2cc(-c3ccc(C(F)(F)F)cc3)ccc2o1","200"
"CHEMBL154751","Cc1nc2cc(OC[C@H](O)CN3CCN(CC(=O)Nc4c(C)cccc4C)CC3)ccc2s1","2500"
"CHEMBL152947","Cc1nc2cc(OC[C@H](O)CN3CCN(CC(=O)NCc4ccc(Cl)cc4)CC3)ccc2s1","2000"
"CHEMBL254245","Cc1ccc(CC(CNC(=S)NCc2ccc(NS(C)(=O)=O)c(F)c2)COC(=O)C(C)(C)C)cc1C","7.8"
"CHEMBL554015","Cl.NCCNc1ccc2c3c(nn2CCO)-c2c(O)ccc(O)c2C(=O)c13","480"
"CHEMBL544445","CN(C)CCNCCNc1ccc2c3c(nn2CC(O)CO)-c2c(O)ccc(O)c2C(=O)c13.Cl","220"
"CHEMBL554006","Cl.NCCCn1nc2c3c(c(NCCNCCO)ccc31)C(=O)c1c(O)ccc(O)c1-2","160"
"CHEMBL542804","CN(C)CCN(C)c1ccc2c3c(nn2CCNCCO)-c2c(O)ccc(O)c2C(=O)c13.Cl","630"
"CHEMBL23519","CCN1CCC[C@H]1CNC(=O)c1c(O)ccc(Br)c1OC","56"
"CHEMBL20121","C=CCc1c(OC)nc2nc(C(=O)c3ccccc3)cn2c1CC","42"
"CHEMBL279517","O=C(OCc1ccccc1)c1cn2c(n1)sc1ccccc12","50"
"CHEMBL15320","CCCCC1Nc2ccc(C(=O)OC)cc2C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1","4100"
"CHEMBL15470","CCCCC1N(Cc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)C(=O)c2ccccc2N1C","1100"
"CHEMBL40391","Nc1cccc(-c2ccc(CCN3CCN(CC(=O)c4ccccc4)CC3)cc2)n1","127"
"CHEMBL40391","Nc1cccc(-c2ccc(CCN3CCN(CC(=O)c4ccccc4)CC3)cc2)n1","140"
"CHEMBL40391","Nc1cccc(-c2ccc(CCN3CCN(CC(=O)c4ccccc4)CC3)cc2)n1","887"
"CHEMBL87544","Nc1cccc(-c2ccc(CCN3CCN(C(=O)Cc4ccccc4)CC3)cc2)n1","108"
"CHEMBL87544","Nc1cccc(-c2ccc(CCN3CCN(C(=O)Cc4ccccc4)CC3)cc2)n1","137"
"CHEMBL87544","Nc1cccc(-c2ccc(CCN3CCN(C(=O)Cc4ccccc4)CC3)cc2)n1","685"
"CHEMBL76","CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12","20"
"CHEMBL76","CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12","250"
"CHEMBL48500","O=C(Nc1ccc(F)cc1F)N(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)CCc1ccccn1","80"
"CHEMBL48500","O=C(Nc1ccc(F)cc1F)N(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)CCc1ccccn1","2440"
"CHEMBL301924","COc1ccc(-c2nc(SCCCCCN(CCc3nnn[nH]3)C(=O)NC(C)C)[nH]c2-c2ccc(OC)cc2)cc1","5500"
"CHEMBL413","CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C","0.6"
"CHEMBL413","CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C","1"
"CHEMBL413","CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](O)[C@H](OC)C2)CC(=O)[C@H](C)/C=C(\C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)/C=C/C=C/C=C/1C","1"
"CHEMBL350223","COc1ccc(C#C/C(C)=C\CO/N=C2\CN3CCC2C3)cc1","60"
"CHEMBL350223","COc1ccc(C#C/C(C)=C\CO/N=C2\CN3CCC2C3)cc1","0.1"
"CHEMBL47990","CCCCCC(=O)N1CSC[C@H]1C(=O)N1CCCC1","37"
"CHEMBL280398","CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NC(Cc1ccc(OCc2ccccc2)cc1)C(=O)C(F)(F)C(=O)N[C@H](COCc1ccccc1)C(C)C","40"
"CHEMBL2114043","CC(C)=CCC/C(C)=C/CC/C(C)=C/C(=O)N[C@@H](CCC(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)O)C(C)C)C(=O)O","3400"
